name,location,date
Uniklubi,"City National Grove of Anaheim, Los Angeles, CA, US",2017-11-20 16:08:49.741
Uniklubi,"Club Anton, Oakland, CA, US",2018-11-24 13:38:10.419
Uniklubi,"Cafe Rosenberg, Reykjavík, Iceland",2008-08-15 20:16:52.987
Uniklubi,"Kex Hostel, Reykjavík, Iceland",2008-03-08 06:39:10.860
Uniklubi,"Avalon, Los Angeles, CA, US",2014-05-26 10:08:09.573
Uniklubi,"Caradura, Mexico City, Mexico",2019-02-17 06:52:22.980
Uniklubi,"Venue Oakland, Oakland, CA, US",2008-05-25 09:56:16.929
Uniklubi,"Auditorio Nacional, Mexico City, Mexico",2016-12-26 19:18:23.949
Uniklubi,"DC9 Nightclub, Washington, DC, US",2017-12-11 19:08:10.359
Uniklubi,"Annexet, Stockholm, Sweden",2015-10-06 19:07:58.536
Uniklubi,"Sunset Tavern, Seattle, WA, US",2012-11-21 04:48:20.607
Unrest,"Academy 2, Dublin, Ireland",2017-05-11 16:54:18.846
Unrest,"Metro Theatre, Sydney, NSW, Australia",2008-09-06 18:35:46.277
Unrest,"Atlanta Room, Smith's Olde Bar, Atlanta, GA, US",2015-04-02 17:53:07.078
Unsane,"The Night Light, Oakland, CA, US",2012-12-29 03:48:04.656
Unsane,"Propaganda, Moscow, Russian Federation",2016-12-07 01:41:36.660
Unsane,"Melkweg, Amsterdam, Netherlands",2010-06-18 05:10:05.788
Unsane,"Centre Culturel Jean Gagnant, Limoges, France",2014-10-16 18:30:30.612
Unsane,"Kaufleuten, Zürich, Switzerland",2019-09-13 00:05:05.977
Unsane,"Paradiso Kleine Zaal, Amsterdam, Netherlands",2009-06-22 11:39:27.089
Unsane,"Feierwerk / Hansa 39, Munich, Germany",2015-12-28 09:08:55.646
Unsane,"Complex Oakland, Oakland, CA, US",2012-01-19 09:14:20.827
Unsane,"The Funhouse, Seattle, WA, US",2008-02-24 09:23:00.467
Unsane,"Klub Zascianek, Krakow, Poland",2014-12-26 13:40:01.110
Unsane,"Oakland Museum of California, Oakland, CA, US",2017-01-03 06:24:25.851
Unsane,"Sala Caracol, Madrid, Spain",2018-07-08 23:27:58.457
Unsane,"Alchemia, Krakow, Poland",2013-08-03 14:19:30.321
Unsane,"Taboó, Madrid, Spain",2015-11-03 07:07:13.430
Unsane,"WiZink Center - Palacio de Deportes de la Comunidad de Madrid, Madrid, Spain",2018-12-12 07:57:48.942
Unsane,"Sala Caracol, Madrid, Spain",2008-10-13 22:11:42.663
Unsane,"Blidösunds Musik I Datumord., Stockholm, Sweden",2010-10-07 04:43:40.278
Unsane,"NYCB Theatre at Westbury, New York, NY, US",2015-02-14 18:43:19.561
Unwritten Law,"Privatclub, Berlin, Germany",2010-10-07 18:57:02.275
Unwritten Law,"The Roxy Theatre, Los Angeles, CA, US",2019-04-03 20:08:44.081
Unwritten Law,"Queen Club Paris, Paris, France",2018-05-03 14:13:19.117
Unwritten Law,"Center Stage Theater, Atlanta, GA, US",2009-02-10 12:09:37.283
Unwritten Law,"Jazzclub Unterfahrt, Munich, Germany",2014-12-19 02:06:19.920
Unwritten Law,"Atlantico, Rome, Italy",2019-11-20 08:02:06.812
Unwritten Law,"The Showbox, Seattle, WA, US",2019-02-09 07:21:37.558
Unwritten Law,"PlayStation Theater, New York, NY, US",2017-11-10 08:01:22.625
Unwritten Law,"Oakland Metro Operahouse, Oakland, CA, US",2013-01-10 15:47:17.478
Unwritten Law,"Electric Ballroom, London, UK",2015-07-19 05:00:19.551
Urge Overkill,"Nouveau Casino, Paris, France",2018-10-16 07:14:01.895
Urge Overkill,"Velvet, Oakland, CA, US",2015-11-22 16:19:47.162
Urge Overkill,"ГЛАВCLUB GREEN CONCERT, Moscow, Russian Federation",2016-04-17 11:13:53.240
Urge Overkill,"Saint Vitus, New York, NY, US",2014-01-30 23:33:47.078
Urge Overkill,"Fonda Theatre, Los Angeles, CA, US",2009-01-12 11:46:25.330
Urge Overkill,"Hordern Pavilion, Sydney, NSW, Australia",2018-10-04 19:47:10.159
Urge Overkill,"The Drake Hotel, Toronto, ON, Canada",2015-03-13 07:34:32.088
Urge Overkill,"Velvet Lounge, Washington, DC, US",2012-02-03 04:48:00.864
Urge Overkill,"NYCB Theatre at Westbury, New York, NY, US",2019-06-15 13:41:40.609
Urge Overkill,"Silk Road Restaurant & Lounge, Oakland, CA, US",2008-03-03 17:44:50.065
Urge Overkill,"The Basement, Sydney, NSW, Australia",2015-03-26 22:50:43.871
Urge Overkill,"The Masquerade, Atlanta, GA, US",2010-09-22 02:17:42.745
Urge Overkill,"The Knitting Factory - TriBeCa, New York, NY, US",2008-04-28 18:55:50.652
Urge Overkill,"Scala, London, UK",2014-02-20 16:56:46.798
Urge Overkill,"Haus der Kulturen der Welt, Berlin, Germany",2012-11-23 18:26:19.807
Urge Overkill,"The Garrison, Toronto, ON, Canada",2013-09-12 06:33:07.461
Urge Overkill,"Royal Circus (Cirque Royal/Koninklijk Circus), Brussels, Belgium",2011-07-04 16:48:55.551
Urge Overkill,"Watergate, Berlin, Germany",2014-11-30 05:49:24.561
Urge Overkill,"New Morning, Paris, France",2010-10-13 02:54:08.742
Urge Overkill,"Palalottomatica, Rome, Italy",2009-07-23 06:22:43.792
Urge Overkill,"The Dublin Castle, Dublin, Ireland",2012-10-16 13:03:24.664
Urge Overkill,"L'Olympia, Paris, France",2016-06-12 12:33:20.809
Urge Overkill,"The Opera House, Toronto, ON, Canada",2019-01-09 07:06:26.659
Urge Overkill,"Knitting Factory, New York, NY, US",2008-06-07 19:15:09.690
Us Amongst The Rest,"The Masquerade, Atlanta, GA, US",2019-03-20 05:19:01.928
Us Amongst The Rest,"Init Roma, Rome, Italy",2015-02-19 22:00:26.293
Us Amongst The Rest,"Silk Road Restaurant & Lounge, Oakland, CA, US",2009-05-08 21:47:04.922
Uverworld,"Grand Live at Venue Oakland, Oakland, CA, US",2017-11-02 22:35:18.197
Uverworld,"Fabryka, Krakow, Poland",2014-12-09 06:41:30.159
Uverworld,"Air Canada Centre, Toronto, ON, Canada",2013-03-12 23:54:22.792
Uverworld,"Constellation Room at the Observatory, Los Angeles, CA, US",2011-02-25 23:35:47.486
Uverworld,"Button Factory, Dublin, Ireland",2009-05-31 01:21:24.892
Uverworld,"Avalon, Los Angeles, CA, US",2015-05-20 09:38:51.375
Uverworld,"The Garage, London, UK",2010-04-10 17:09:40.762
Uverworld,"Point Ephémère, Paris, France",2014-08-15 12:01:42.871
Uverworld,"O2 Shepherd's Bush Empire, London, UK",2010-05-17 08:06:27.260
Uverworld,"Musik & Frieden, Berlin, Germany",2014-04-27 19:03:20.716
Uverworld,"Annexet, Stockholm, Sweden",2009-03-26 01:04:10.538
Uverworld,"Caradura, Mexico City, Mexico",2013-01-23 16:46:10.349
Uverworld,"Cirkus, Stockholm, Sweden",2017-01-23 08:13:51.999
Uverworld,"Auditorium Parco della Musica, Rome, Italy",2016-11-02 05:37:59.464
Uverworld,"Fat Crow, Mexico City, Mexico",2016-12-19 21:53:55.233
Uverworld,"Opéra Théâtre, Limoges, France",2012-10-31 08:15:57.067
Uverworld,"Klub Studio, Krakow, Poland",2010-04-12 02:47:20.400
Uverworld,"The Social, London, UK",2018-03-10 15:07:28.759
Uverworld,"Smalls Jazz Club, New York, NY, US",2009-06-03 05:58:06.427
Uverworld,"Academy, Dublin, Ireland",2012-04-07 19:02:39.497
Uverworld,"Jazz Standard, New York, NY, US",2011-02-12 08:50:28.350
Uverworld,"Melkweg Oude Zaal, Amsterdam, Netherlands",2011-11-24 08:26:32.548
Uverworld,"Sala El Sol, Madrid, Spain",2009-04-01 23:50:16.973
Uverworld,"Dynamo, Zürich, Switzerland",2019-09-25 18:05:42.848
Uverworld,"Nouveau Casino, Paris, France",2011-11-23 04:58:39.005
Uverworld,"Astra Kulturhaus, Berlin, Germany",2014-12-20 17:20:38.368
Uverworld,"Eventim Apollo, London, UK",2015-11-05 23:28:56.458
Uverworld,"Cavea, Auditorium Parco della Musica, Rome, Italy",2013-01-12 07:35:05.429
V6,"Forum Theatre, Melbourne, VIC, Australia",2010-12-21 22:35:53.001
V6,"Feierwerk / Hansa 39, Munich, Germany",2008-07-21 23:41:56.194
V6,"Bi Nuu, Berlin, Germany",2018-03-11 23:47:31.832
V6,"Backstage, Munich, Germany",2011-08-30 12:59:02.352
V6,"Crawdaddy, Dublin, Ireland",2010-04-22 05:06:41.413
V6,"The Earl, Atlanta, GA, US",2008-09-30 00:28:11.760
V6,"Circolo degli Artisti, Rome, Italy",2009-01-14 21:21:34.727
V6,"Moby Dick Club, Madrid, Spain",2017-08-17 07:57:47.762
V6,"The Comet Tavern, Seattle, WA, US",2015-08-19 09:05:43.746
V6,"Feierwerk / Orangehouse, Munich, Germany",2012-07-02 11:13:16.377
V6,"Patinoire Meriadeck, Bordeaux, France",2014-09-22 23:05:40.632
V6,"Voila, Mexico City, Mexico",2015-09-14 16:29:46.253
V6,"Hill Country BBQ - New York, New York, NY, US",2008-10-05 05:06:31.258
V6,"Hill Country BBQ - New York, New York, NY, US",2018-09-26 21:23:19.158
Vampire Weekend,"The Drake Hotel, Toronto, ON, Canada",2015-08-04 22:49:42.280
Vampire Weekend,"Irving Plaza, New York, NY, US",2009-04-13 08:13:38.542
Vampire Weekend,"Nectar Lounge, Seattle, WA, US",2016-05-21 04:52:27.258
Vampire Weekend,"Count Basie Theatre, New York, NY, US",2015-05-05 18:54:26.461
Vampire Weekend,"The Forum, Los Angeles, CA, US",2011-02-10 11:18:57.839
Vampire Weekend,"Constellation Room at the Observatory, Los Angeles, CA, US",2015-09-09 05:33:50.180
Vampire Weekend,"High Dive, Seattle, WA, US",2015-10-27 05:22:52.216
Vampire Weekend,"The Water Rats, London, UK",2016-05-12 20:30:37.836
Vampire Weekend,"Ippodromo Capannelle, Rome, Italy",2015-11-04 03:56:34.844
Vampire Weekend,"The Earl, Atlanta, GA, US",2010-05-26 23:19:30.610
Vampire Weekend,"I.BOAT, Bordeaux, France",2008-02-10 20:56:55.613
Vanessa Petruo,"The Workman's Club, Dublin, Ireland",2013-02-04 09:23:51.027
Vanessa Petruo,"Muffathalle, Munich, Germany",2011-09-22 23:33:53.579
Vanessa Petruo,"Stork Club, Oakland, CA, US",2019-12-04 12:48:20.962
Vanessa Petruo,"SO36, Berlin, Germany",2016-05-13 11:18:36.875
Vanessa Petruo,"U Street Music Hall, Washington, DC, US",2019-03-21 23:43:28.722
Vanessa Petruo,"Oakland Metro Operahouse - Old Location, Oakland, CA, US",2017-02-27 23:30:32.416
Vanessa Petruo,"Nouveau Casino, Paris, France",2018-11-06 11:08:44.088
Vanessa Petruo,"Blue Note Jazz Club, New York, NY, US",2019-09-26 06:33:15.129
Vanessa Petruo,"Dynamo, Zürich, Switzerland",2019-12-05 09:13:20.502
Vast,"Northwell Health at Jones Beach Theater, New York, NY, US",2011-06-14 14:39:33.629
Vast,"Electrowerkz, London, UK",2010-10-05 23:42:48.162
Vast,"Lunario del Auditorio Nacional, Mexico City, Mexico",2009-03-03 08:57:02.635
Vast,"Paradiso, Amsterdam, Netherlands",2018-06-25 23:14:00.442
Vast,"Debaser Slussen, Stockholm, Sweden",2016-06-30 03:29:20.872
Vast,"Patinoire Meriadeck, Bordeaux, France",2015-05-14 22:53:02.976
Vast,"Upstairs at Whelan's, Dublin, Ireland",2018-06-18 14:09:38.210
Vast,"Eddie's Attic, Atlanta, GA, US",2011-10-28 19:03:02.200
Vast,"Postbahnhof, Berlin, Germany",2015-03-22 20:02:46.982
Vast,"Caradura, Mexico City, Mexico",2012-05-12 15:08:21.454
Veridia,"The Grand Social, Dublin, Ireland",2011-12-02 03:48:41.832
Veridia,"Zénith de Paris, Paris, France",2019-07-15 13:59:45.731
Veridia,"Eddie's Attic, Atlanta, GA, US",2008-09-16 11:44:58.304
Veridia,"Café De Paris, London, UK",2014-07-07 17:27:14.551
Veridia,"Paramount Theatre, Oakland, CA, US",2010-09-10 23:56:20.494
Veridia,"Volta, Moscow, Russian Federation",2016-03-17 13:39:33.883
Veridia,"O2 Academy Brixton, London, UK",2019-11-16 02:34:47.170
Veridia,"Rotunda, Krakow, Poland",2019-10-15 21:30:07.218
Veridia,"Fasching, Stockholm, Sweden",2013-03-10 23:11:06.153
Veridia,"Circolo degli Artisti, Rome, Italy",2019-07-15 18:25:45.636
Veridia,"Nectar Lounge, Seattle, WA, US",2008-09-30 05:52:48.186
Veridia,"Mercury Lounge, New York, NY, US",2009-12-06 15:59:53.239
Veridia,"Hill Country BBQ - Washington, Washington, DC, US",2008-09-11 00:10:20.162
Veridia,"Húrra, Reykjavík, Iceland",2018-08-26 14:49:50.597
Veridia,"Feierwerk / Orangehouse, Munich, Germany",2009-10-06 10:20:42.327
Veridia,"Nouveau Casino, Paris, France",2012-10-18 18:13:54.743
Veridia,"Fasching, Stockholm, Sweden",2010-12-23 15:09:31.973
Veridia,"The Windmill, Brixton, London, UK",2014-04-09 15:45:02.879
Veridia,"La Riviera, Madrid, Spain",2010-01-07 23:46:20.547
Veridia,"Nouveau Casino, Paris, France",2013-03-18 04:03:45.764
Veridia,"Klub RE, Krakow, Poland",2008-12-28 18:43:58.257
Veridia,"Rivoli, Toronto, ON, Canada",2019-07-10 00:32:33.520
Veridia,"Astra Kulturhaus, Berlin, Germany",2009-02-13 00:39:28.615
Veridia,"Pacha NYC, New York, NY, US",2008-09-14 13:11:40.911
Veridia,"Hive, Zürich, Switzerland",2014-07-11 02:40:36.729
Vector,"The Water Rats, London, UK",2017-02-04 19:12:40.026
Vector,"Iceland Airwaves, Reykjavík, Iceland",2014-06-13 14:57:41.590
Vector,"Electric Ballroom, London, UK",2016-04-16 17:26:59.744
Vector,"El Mocambo, Toronto, ON, Canada",2018-09-25 18:36:03.894
Vector,"Atlanta Room, Smith's Olde Bar, Atlanta, GA, US",2018-11-05 08:08:23.838
Vector,"Maria am Ufer, Berlin, Germany",2011-08-21 08:27:33.630
Vector,"Centre Culturel Jean Gagnant, Limoges, France",2013-11-07 18:27:52.904
Vector,"La Fourmi, Limoges, France",2019-06-16 03:31:44.304
Vector,"Proud Camden, London, UK",2013-05-30 12:15:09.985
Vector,"Rodeo Bar, New York, NY, US",2013-05-09 22:46:06.016
Vector,"Olympiahalle, Munich, Germany",2015-10-14 22:03:08.445
Vector,"Cirkus, Stockholm, Sweden",2009-11-08 22:31:20.476
Vector,"The Rockpile West, Toronto, ON, Canada",2013-03-26 14:31:37.517
Vector,"Irving Plaza, New York, NY, US",2016-12-26 03:37:43.983
Verona,"Kaufleuten, Zürich, Switzerland",2014-07-24 11:45:52.851
Verona,"Zénith de Paris, Paris, France",2013-04-08 16:12:07.830
Verona,"Rivoli, Toronto, ON, Canada",2014-06-11 12:15:11.027
Verona,"Avalon, Los Angeles, CA, US",2017-12-27 00:18:18.347
Verona,"Auditorio Nacional, Mexico City, Mexico",2009-01-20 17:40:05.889
Verona,"Astoria, London, UK",2012-11-30 13:18:51.740
Verona,"Count Basie Theatre, New York, NY, US",2013-10-24 11:37:38.364
Verona,"Cameo Gallery, New York, NY, US",2017-02-16 18:21:20.869
Verona,"The Water Rats, London, UK",2016-01-26 03:34:39.054
Verona,"Lunario del Auditorio Nacional, Mexico City, Mexico",2015-09-20 08:30:13.104
Verona,"The Bowery Ballroom, New York, NY, US",2013-10-30 07:43:31.256
Verona,"I.BOAT, Bordeaux, France",2010-01-05 13:31:58.221
Verona,"Air Canada Centre, Toronto, ON, Canada",2008-08-21 19:35:34.785
Verona,"Watergate, Berlin, Germany",2009-04-18 23:11:20.935
Verona,"Half Moon, Putney, London, UK",2011-03-13 14:17:14.210
Verona,"Birdland, New York, NY, US",2015-09-25 05:32:49.037
Verona,"Sports Palace / Palacio de los Deportes, Mexico City, Mexico",2019-03-30 02:27:36.909
Verona,"Backstage, Munich, Germany",2011-02-27 05:10:26.564
VersaEmerge,"Opéra Théâtre, Limoges, France",2010-12-29 05:30:16.427
VersaEmerge,"Paradiso, Amsterdam, Netherlands",2011-07-30 07:18:44.167
VersaEmerge,"Oakland Metro Operahouse, Oakland, CA, US",2009-04-19 10:33:38.427
VersaEmerge,"The Airliner, Los Angeles, CA, US",2019-02-27 17:32:00.460
VersaEmerge,"The Masquerade, Atlanta, GA, US",2016-07-08 04:52:01.568
VersaEmerge,"Botanique - Rotonde, Brussels, Belgium",2013-02-11 04:49:34.564
VersaEmerge,"High Dive, Seattle, WA, US",2019-07-25 03:11:49.881
VersaEmerge,"Blue Note Jazz Club, New York, NY, US",2009-10-27 12:27:56.581
VersaEmerge,"Complex Oakland, Oakland, CA, US",2018-04-04 16:27:15.897
VersaEmerge,"Royal Circus (Cirque Royal/Koninklijk Circus), Brussels, Belgium",2017-10-04 03:15:52.492
VersaEmerge,"Bercy Arena, Paris, France",2017-12-03 16:45:11.040
VersaEmerge,"Eli's Mile High Club, Oakland, CA, US",2008-07-19 09:15:51.601
VersaEmerge,"Forum Theatre, Melbourne, VIC, Australia",2016-06-18 05:18:35.814
VersaEmerge,"Magasin 4, Brussels, Belgium",2018-04-09 16:44:29.892
VersaEmerge,"The Satellite, Los Angeles, CA, US",2009-10-09 08:53:03.646
VersaEmerge,"Eli's Mile High Club, Oakland, CA, US",2018-01-01 11:30:51.192
VersaEmerge,"Astra Kulturhaus, Berlin, Germany",2017-04-11 13:43:48.455
VersaEmerge,"Dingwalls, London, UK",2013-04-25 08:15:07.337
VersaEmerge,"Privatclub, Berlin, Germany",2010-10-07 23:59:28.291
VersaEmerge,"Harpa Concert Hall, Reykjavík, Iceland",2016-12-02 13:25:45.503
VersaEmerge,"Warehouse, Toronto, ON, Canada",2018-09-04 07:45:15.401
VersaEmerge,"The Slidebar Rock-n-Roll Kitchen, Los Angeles, CA, US",2016-12-01 03:05:33.141
VersaEmerge,"The Hamilton Live, Washington, DC, US",2013-11-26 12:51:43.952
VersaEmerge,"The New Parish, Oakland, CA, US",2009-06-16 17:40:18.056
Versus,"High Dive, Seattle, WA, US",2019-02-03 00:16:32.427
Versus,"Air Canada Centre, Toronto, ON, Canada",2017-11-18 19:04:48.026
Versus,"Musik & Frieden, Berlin, Germany",2013-01-25 22:10:43.783
Versus,"L'Olympia, Paris, France",2011-01-15 12:41:00.079
Versus,"The Dragonfly, Los Angeles, CA, US",2017-12-22 04:44:24.145
Versus,"Webster Hall, New York, NY, US",2015-09-07 08:22:03.099
Versus,"Lunario del Auditorio Nacional, Mexico City, Mexico",2017-12-12 03:55:37.898
Versus,"Ippodromo Capannelle, Rome, Italy",2015-01-23 20:00:20.003
Versus,"Café De Paris, London, UK",2012-08-13 15:12:52.330
Versus,"Forum Theatre, Melbourne, VIC, Australia",2010-04-14 04:02:07.071
Versus,"Heretic Club, Bordeaux, France",2017-10-21 03:22:48.710
Versus,"Cato's Ale House, Oakland, CA, US",2017-08-07 02:05:15.882
Versus,"Ambassador Theatre, Dublin, Ireland",2014-06-11 17:04:43.783
Versus,"Student Central (ULU), London, UK",2008-07-25 05:46:52.304
Versus,"Teater Pero, Stockholm, Sweden",2017-07-27 15:09:04.011
Versus,"Roundhouse, London, UK",2011-06-15 03:22:23.328
Versus,"Purgatory at The Masquerade, Atlanta, GA, US",2017-02-13 04:59:49.709
Versus,"Astoria, London, UK",2019-04-10 23:22:14.624
Versus,"Jazz Standard, New York, NY, US",2019-03-02 14:12:52.957
Versus,"NYCB Theatre at Westbury, New York, NY, US",2014-06-18 16:51:11.397
Versus,"C-Club, Berlin, Germany",2008-08-06 11:28:46.978
Versus,"Danforth Music Hall, Toronto, ON, Canada",2013-06-20 10:04:11.198
Versus,"Teaterverket, Stockholm, Sweden",2010-05-01 19:58:33.427
Versus,"Olympiahalle, Munich, Germany",2009-05-25 04:23:23.343
Vertical Horizon,"Backstage, Munich, Germany",2011-06-14 00:50:59.692
Vertical Horizon,"Canyon Club, Los Angeles, CA, US",2015-10-13 01:11:08.585
Vertical Horizon,"Stadium Live Club, Moscow, Russian Federation",2018-10-07 07:26:58.301
Veruca Salt,"Magasin 4, Brussels, Belgium",2018-01-20 07:51:50.697
Veruca Salt,"The Hamilton Live, Washington, DC, US",2009-01-17 19:03:45.626
Veruca Salt,"Fox Theater, Oakland, CA, US",2010-11-03 19:11:34.631
Veruca Salt,"SO36, Berlin, Germany",2012-01-10 07:38:19.272
Veruca Salt,"Avalon, Los Angeles, CA, US",2012-03-07 02:07:22.030
Veruca Salt,"Espace El Doggo, Limoges, France",2016-07-05 04:07:42.500
Veruca Salt,"Oakland Auditorium, Oakland, CA, US",2011-07-27 02:53:08.852
Veruca Salt,"El Corazon, Seattle, WA, US",2008-10-01 09:45:11.890
Veruca Salt,"Ericsson Globe Arena, Stockholm, Sweden",2013-09-06 15:15:26.825
Veruca Salt,"KOKO, London, UK",2019-09-07 17:56:53.945
Veruca Salt,"Rod Laver Arena, Melbourne, VIC, Australia",2011-08-07 00:26:51.294
Veruca Salt,"Klub Studio, Krakow, Poland",2012-08-06 17:47:18.543
Veruca Salt,"Stadium Live Club, Moscow, Russian Federation",2014-07-16 04:09:54.009
Veruca Salt,"Blidösunds Musik I Datumord., Stockholm, Sweden",2012-10-10 09:09:21.929
Veruca Salt,"Dimitriou's Jazz Alley, Seattle, WA, US",2008-08-07 03:10:48.415
Veruca Salt,"Ambassador Theatre, Dublin, Ireland",2019-06-14 11:58:39.208
Veruca Salt,"Oakland Metro Operahouse, Oakland, CA, US",2009-12-27 17:21:38.514
Veruca Salt,"Vive Cuervo Salón, Mexico City, Mexico",2012-01-20 06:55:46.136
VHS or Beta,"WiZink Center - Palacio de Deportes de la Comunidad de Madrid, Madrid, Spain",2012-09-12 00:07:25.204
VHS or Beta,"Cirkus, Stockholm, Sweden",2011-04-30 14:14:41.995
VHS or Beta,"X-TRA, Zürich, Switzerland",2019-10-08 23:35:38.933
VHS or Beta,"Feierwerk / Orangehouse, Munich, Germany",2016-08-18 02:11:54.764
VHS or Beta,"The Garage, London, UK",2008-07-22 11:53:06.338
VHS or Beta,"229, London, UK",2013-08-17 16:06:13.687
VHS or Beta,"The Hamilton Live, Washington, DC, US",2010-11-27 00:32:50.185
VHS or Beta,"Grand Live at Venue Oakland, Oakland, CA, US",2019-02-16 20:35:08.110
VHS or Beta,"El Cid, Los Angeles, CA, US",2008-09-08 12:51:55.347
VHS or Beta,"Music Hall of Williamsburg, New York, NY, US",2013-04-28 02:58:43.002
VHS or Beta,"Paris Las Vegas, Las Vegas, NV, US",2013-04-10 05:27:30.517
VHS or Beta,"Leo's, Oakland, CA, US",2018-03-03 11:21:30.343
VHS or Beta,"Air Canada Centre, Toronto, ON, Canada",2019-12-22 20:02:11.451
VHS or Beta,"The Water Rats, London, UK",2009-03-06 12:51:41.335
VHS or Beta,"El Corazon, Seattle, WA, US",2010-05-24 00:34:12.241
VHS or Beta,"Queen Club Paris, Paris, France",2017-02-22 00:55:39.698
VHS or Beta,"Traffic Club, Rome, Italy",2018-10-14 04:41:13.348
VHS or Beta,"O.co Coliseum, Oakland, CA, US",2013-10-10 01:27:36.018
VHS or Beta,"Electrowerkz, London, UK",2011-09-20 02:15:59.968
VHS or Beta,"9:30 Club, Washington, DC, US",2010-04-22 12:41:06.417
VHS or Beta,"Le Centquatre-Paris (104), Paris, France",2017-10-25 21:53:14.281
VHS or Beta,"Kwadrat, Krakow, Poland",2012-05-18 00:39:56.076
VHS or Beta,"Moods, Zürich, Switzerland",2018-04-27 23:52:32.635
Vib Gyor,"Kaufleuten, Zürich, Switzerland",2012-12-06 18:52:02.573
Vib Gyor,"City National Grove of Anaheim, Los Angeles, CA, US",2011-03-11 16:51:24.832
Vib Gyor,"Circo Volador, Mexico City, Mexico",2009-09-12 09:22:12.788
Vic Chestnutt,"Casino De Paris, Paris, France",2013-05-13 06:46:34.388
Vic Chestnutt,"The Workman's Club, Dublin, Ireland",2017-03-13 13:10:51.488
Vic Chestnutt,"Bizz'art, Paris, France",2014-12-25 21:33:40.886
Vic Chestnutt,"The Opera House, Toronto, ON, Canada",2015-03-05 16:22:34.695
Vic Chestnutt,"Columbiahalle, Berlin, Germany",2008-06-23 00:00:55.716
Vic Chestnutt,"Södra Teatern, Stockholm, Sweden",2017-01-10 20:21:19.914
Vic Chestnutt,"BT59, Begles, France",2017-03-24 02:23:26.854
Vic Chestnutt,"L'Olympia, Paris, France",2019-09-17 22:09:25.001
Vic Chestnutt,"Heretic Club, Bordeaux, France",2014-04-05 09:33:05.133
Vic Chestnutt,"AFAS Live, Amsterdam, Netherlands",2014-01-21 23:31:00.937
Vic Chestnutt,"Eddie's Attic, Atlanta, GA, US",2017-02-04 20:26:53.539
